id,type,text1,text2,text3,notes
DEX_spartan,SHIP,"An incredibly basic and diminutive combat drone, the Spartan is one of the lowliest forms of the Explorarium war machine. Coming in massive numbers as almost a matter of course, these fighters are notable for their archaic autocannons being abnormally effective against shielded targets for their size due to using archaic solid-core tungsten penetrators as standard munitions. In swarms, this can quickly overwhelm shielded targets, and makes eliminating these drones before they become too numerous to handle a key priority in any engagement against the Explorarium.",,,
DEX_m3payload,SHIP,"This humble cargo drone has served the Exploratorium since its' original launch, but usually in far more peaceful roles than this. What exactly prompted the development of an 'ordinance transport' template for this vehicle is unknown, but despite its' incredibly crude design, the high ordinance capacity these cargo haulers can bring to bear have made them the bane of many an unfortunate would-be scavenger.",,,
DEX_skystar,SHIP,"Effectively a flying flak battery designed for compatability with LPC systems, it is unclear if this turret masurading as a fighter was actually some forgotten Domain prototype, or something designed by some crude machine intelligence within the Explorarium. Either way, in its' crude simplicity it is highly effective at swatting other strikecraft.",,,
,,,,,
DEX_unholy,SHIP,"For many decades the Lunar-class battlestar has been a boogeyman seemingly conjured from the imagination of spacers with far too much to drink, attempting to one-up tales of 'red planets', 'giant plasma shooting space bugs', or 'evil triangles that shoot lightning'. Unfortunately, it seems that this particular tale had more fact to it than most would hope.

The uncanny internals of this vessel bear all the hallmarks of an AI-generated design. Illogical tangles of conduit. maze-like internal sections maintained only by tiny service robots, standard components twisted into bizzare and incomprehensible shapes in persuit of some ineffable idea of better performance. It is clear enough that this design was made independently by Tri-Tachyon's AI admirals, a feat that while not unheard of, is intensely concerning upon further analysis of the ship's hull.

Deep within the ship's processing core, the standard mounting for an AI Core bears distinct signs of modification, seemingly having been retooled to interface with a particular line of advanced cybernetics produced by Tri-Tachyon with the intent of allowing a single human pilot to control an entire starship, merging their nervous system with the vessel to break down the barrier between man and machine completely. What possible purpose the entirely automated TTDS could have for integrating this incredibly complex technology into their self-designed hulls is currently unknown, but there is no potential answer that doesn't seem liable to drive any sane man to repent their sins against Ludd.",,,
DEX_rastral,SHIP,"A remnant of the autonomous AI fleets developed by the Tri-Tachyon Corporation. Illegal under Domain (and Hegemony) law, and an abomination to the Church of Galactic Redemption, the First AI War saw these creations purged from the Sector. At least that is how the official histories tell it.

Glitzy, glamorous and ruinously expensive, the Celestial-class Fleet Carrier was at one point loathed for being emblimatic of the excesses that went into research and development by Tri-Tachyon's Automated Securities division. Despite automation typically being primarily an efficiency and cost-cutting measure, this vastly over-spec cousin of the Astral is neither efficient nor cheap. What it is, however, is horrifically effective as a fleet anchor for Tri-Tachyon's automated warfleets. Thus, the beginning of the First AI War ushered in an entirely new kind of loathing for the Celestial class.",,,
DEX_poltergeist,SHIP,"A remnant of the autonomous AI fleets developed by the Tri-Tachyon Corporation. Illegal under Domain (and Hegemony) law, and an abomination to the Church of Galactic Redemption, the First AI War saw these creations purged from the Sector. At least that is how the official histories tell it.

The Ghost stands as the only phase vessel offered among Tri-Tachyon's infamous Automated Securities product line. To those unversed in the details of AI operation, this might seem odd considering the corporation's obsession with producing only the most cutting-edge and ruinously expensive machines for this range, of which Phase Ships are a perennial denizen in most other schools thanks to their horrifically delicate machinery. However the reality is that it is a miracle this vessel was even produced at all, despite the long-standing desire for such a vessel among the Tri-Tachyon board. 

Artificial Intelligence and Phase Space are two fields of research that are notoriously difficult to crossbreed without disasterous results, and even Tri-Tachyon's infinitely bloated research and development budget failed at creating a combat AI that could withstand the rigors of phase space for centuries. This design was only finalized in the final days of the Domain, with some suggesting that the creation of the particularly erratic specialized AI that operates it may have some link to the Collapse itself. Of course, these are only fringe theories, and in operation the Ghost is perfectly functional, if prone to performing unpleasant 'pranks' on its' handlers.",,,
,,,,,
derelict,FACTION,"The Domain Explorarium was a historical organization responsible for overseeing the early stages of exploration and colonization on the very outermost regions of Domain space. Controversially, this was done using self-replicating multifunction drone ships that would be considered highly illegal were they deployed by anyone other than the Domain itself, or were they deployed anywhere within officially incorporated volumes. The fallout of this was the creation of the much more familiar Explorarium Derelicts: a swarm of highly obsolete but extremely tenacious green droneships that continuously menace the Sector according to some long-lost protocol.

The Collapse changed little for the Derelicts, as the machines' contact with the Domain was already fleeting and sporadic. These machines are arguably the most well-adapted and successful of the Domain's myriad offspring. Unfortunately, the Derelicts don't really understand the nature of the post-collapse world they exist in and continue to operate off the ancient mandate designating the entire Persean Arm as a 'frontier' zone, and designate any within without appropriate Domain-cleared identification and charter documents as 'rebels' who must be shown the Domain's wrath. From a human perspective this causes the machines to appear erratic and unpredictable, but this assumes a level of agency the Explorarium does not have. 

Most major powers consider civilian fleets approaching these drones to be illegal for public safety reasons, though these laws are rarely enforcable. It is common to send military fleets decomission any significant groupings of active Explorarium drones, but the current state fo the Sector makes devoting military assets to such a task impractical, causing many factions to ironically resort to issuing technically-illegal bounties on these machines to private navies that are not legally allowed to engage them. Filling out such bounties is a highly lucrative career path, as these ancient warfleets will likely continue to play a role in the Sector's history until every human within has been ground to dust, and likely for many thousands of years afterwards.",,,
nex_derelict,FACTION,"The Domain Explorarium was a historical organization responsible for overseeing the early stages of exploration and colonization on the very outermost regions of Domain space. Controversially, this was done using self-replicating multifunction drone ships that would be considered highly illegal were they deployed by anyone other than the Domain itself, or were they deployed anywhere within officially incorporated volumes. The fallout of this was the creation of the much more familiar Explorarium Derelicts: a swarm of highly obsolete but extremely tenacious green droneships that continuously menace the Sector according to some long-lost protocol.

The Collapse changed little for the Derelicts, as the machines' contact with the Domain was already fleeting and sporadic. These machines are arguably the most well-adapted and successful of the Domain's myriad offspring. Unfortunately, the Derelicts don't really understand the nature of the post-collapse world they exist in and continue to operate off the ancient mandate designating the entire Persean Arm as a 'frontier' zone, and designate any within without appropriate Domain-cleared identification and charter documents as 'rebels' who must be shown the Domain's wrath. From a human perspective this causes the machines to appear erratic and unpredictable, but this assumes a level of agency the Explorarium does not have. 

Most major powers consider civilian fleets approaching these drones to be illegal for public safety reasons, though these laws are rarely enforcable. It is common to send military fleets decomission any significant groupings of active Explorarium drones, but the current state fo the Sector makes devoting military assets to such a task impractical, causing many factions to ironically resort to issuing technically-illegal bounties on these machines to private navies that are not legally allowed to engage them. Filling out such bounties is a highly lucrative career path, as these ancient warfleets will likely continue to play a role in the Sector's history until every human within has been ground to dust, and likely for many thousands of years afterwards.",,,
dex_station,CUSTOM,"A long-forgotten waystation well away from anywhere remotely important, this desolate automated outpost is one of the few locations in the core sector that still houses operational Explorarium fabrication facilities. At some point the machinery was 'privatized' and thus sadly (or perhaps thankfully) will no longer dispense  droneships freely to anyone with a valid Clearance-4 or above Domain ID chip, but its' unajusted prices are impressively cheap by modern standards.",,,
dex_robomarines,RESOURCE,"Automated combat robots built according to ancient Exploratorium specifications. These machines take a variety of forms, from man-sized minitanks to quadmechs the size of a large dog to tiny airborne units no larger than a large insect. As fully autonomous war machines, these robots are all extremely illegal under Hegemony law, and posessing even one is grounds for being burned at the stake by many Luddic sects. Nonetheless, the promise of tireless, unwaveringly soldiers who can be transported in any standard cargo crate and demand no pay for their services makes these illegal machines greatly sought after on the black market.",,,
dex_robomechs,RESOURCE,"Automated heavy weapons ranging from heavy infantry robots equipped with squad support weapons to building-sized robots, drone tanks, hovercraft and even some aerospace craft. Unlike conventional heavy armiments, these units are autonomous and can be deployed indepentently of actual marine units. However, as fully autonomous war machines, these robots are all extremely illegal under Hegemony law, and posessing even one is grounds for being burned at the stake by many Luddic sects. Nonetheless, the promise of tireless, unwaveringly soldiers who can be transported in any standard cargo crate and demand no pay for their services makes these illegal machines greatly sought after on the black market.",,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
