id,type,frame,magnitude,map,path
#prv_skatunge,turret,,,material,graphics/prv/weapons/materials/prv_skatunge_hardpoint_material.png
#prv_skatunge,hardpoint,,,material,graphics/prv/weapons/materials/prv_skatunge_hardpoint_material.png
#prv_skatunge,turret,,,surface,graphics/prv/weapons/materials/prv_skatunge_hardpoint_surface.png
#prv_skatunge,hardpoint,,,surface,graphics/prv/weapons/materials/prv_skatunge_hardpoint_surface.png
,,,,,
prv_bounder_shot,missile,,1,normal,graphics/prv/missiles/materials/prv_shell_bounder_normal.png
prv_bounder_shot,missile,,,material,graphics/prv/missiles/materials/prv_shell_bounder_material.png
prv_bounder_shot,missile,,,surface,graphics/prv/missiles/materials/prv_shell_bounder_surface.png
,,,,,
prv_akers_nova_shot,missile,,1,normal,graphics/prv/missiles/materials/prv_shell_akers_nova_normal.png
prv_akers_nova_shot,missile,,,material,graphics/prv/missiles/materials/prv_shell_akers_nova_material.png
prv_akers_nova_shot,missile,,,surface,graphics/prv/missiles/materials/prv_shell_akers_nova_surface.png
,,,,,
#v12,,,,,
prv_siege_akers_shot,missile,,1,normal,graphics/prv/missiles/materials/prv_shell_siege_akers_normal.png
prv_siege_akers_shot,missile,,,material,graphics/prv/missiles/materials/prv_shell_siege_akers_material.png
prv_siege_akers_shot,missile,,,surface,graphics/prv/missiles/materials/prv_shell_siege_akers_surface.png
,,,,,
prv_kaja_mrm,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_kaja_normal.png
prv_kaja_mrm,missile,,,material,graphics/prv/missiles/materials/prv_missile_kaja_material.png
prv_kaja_mrm,missile,,,surface,graphics/prv/missiles/materials/prv_missile_kaja_surface.png
,,,,,
prv_kraka_mrm,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_kraka_normal.png
prv_kraka_mrm,missile,,,material,graphics/prv/missiles/materials/prv_missile_kraka_material.png
prv_kraka_mrm,missile,,,surface,graphics/prv/missiles/materials/prv_missile_kraka_surface.png
,,,,,
prv_korp_mrm,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_korp_normal.png
prv_korp_mrm,missile,,,material,graphics/prv/missiles/materials/prv_missile_korp_material.png
prv_korp_mrm,missile,,,surface,graphics/prv/missiles/materials/prv_missile_korp_surface.png
,,,,,
prv_sidensvans_srm,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_sidensvans_normal.png
prv_sidensvans_srm,missile,,,material,graphics/prv/missiles/materials/prv_missile_sidensvans_material.png
prv_sidensvans_srm,missile,,,surface,graphics/prv/missiles/materials/prv_missile_sidensvans_surface.png
,,,,,
prv_skata_mrm,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_skata_normal.png
prv_skata_mrm,missile,,,material,graphics/prv/missiles/materials/prv_missile_skata_material.png
prv_skata_mrm,missile,,,surface,graphics/prv/missiles/materials/prv_missile_skata_surface.png
,,,,,
prv_raka_torpedo,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_raka_normal.png
prv_raka_torpedo,missile,,,material,graphics/prv/missiles/materials/prv_missile_raka_material.png
prv_raka_torpedo,missile,,,surface,graphics/prv/missiles/materials/prv_missile_raka_surface.png
,,,,,
#v19,,,,,
prv_berguv_torpedo,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_berguv_normal.png
prv_berguv_torpedo,missile,,,material,graphics/prv/missiles/materials/prv_missile_berguv_material.png
prv_berguv_torpedo,missile,,,surface,graphics/prv/missiles/materials/prv_missile_berguv_surface.png
,,,,,
#v19,,,,,
prv_blames_missile,missile,,1,normal,graphics/prv/missiles/materials/prv_missile_blames_normal.png
prv_blames_missile,missile,,,material,graphics/prv/missiles/materials/prv_missile_blames_material.png
prv_blames_missile,missile,,,surface,graphics/prv/missiles/materials/prv_missile_blames_surface.png
,,,,,
prv_mine_emp,missile,,1,normal,graphics/prv/missiles/materials/prv_mine_emp_normal.png
prv_mine_emp,missile,,,material,graphics/prv/missiles/materials/prv_mine_emp_material.png
prv_mine_emp,missile,,,surface,graphics/prv/missiles/materials/prv_mine_emp_surface.png
,,,,,
prv_mine_gravitywell,missile,,1,normal,graphics/prv/missiles/materials/prv_mine_gravity_normal.png
prv_mine_gravitywell,missile,,,material,graphics/prv/missiles/materials/prv_mine_gravity_material.png
prv_mine_gravitywell,missile,,,surface,graphics/prv/missiles/materials/prv_mine_gravity_surface.png
,,,,,
prv_mine_disruption,missile,,1,normal,graphics/prv/missiles/materials/prv_mine_disruption_normal.png
prv_mine_disruption,missile,,,material,graphics/prv/missiles/materials/prv_mine_disruption_material.png
prv_mine_disruption,missile,,,surface,graphics/prv/missiles/materials/prv_mine_disruption_surface.png
